ID,'Product using score','User area',gender,age,'Cumulative using time','Point balance','Product service usage','Pay a monthly fee by credit card','Active user',' Estimated salary','Purchase or not'
7271,?,?,Male,51,?,147910.3,1,1,?,?,0
3955,729,Taipei,Female,34,9,132121.71,?,0,?,105409.31,0
1867,559,Taipei,Female,70,?,0,?,1,?,?,0
7127,?,?,Female,?,4,?,2,?,0,?,0
6964,613,Tainan,Male,39,8,118201.41,1,1,0,23315.59,0
704,?,Tainan,Male,?,?,?,2,0,1,71709.12,0
2100,548,?,Male,?,6,76165.65,1,1,1,133537.53,0
7203,573,?,Female,72,8,98765.84,1,1,1,?,0
2980,642,Taipei,Male,?,?,154863.15,1,1,1,?,0
9197,794,Tainan,Female,37,9,0,?,1,0,68008.85,0
4184,486,Taipei,?,26,?,0,?,1,1,?,0
8623,?,Taichung,?,36,9,58571.18,2,1,0,40774.01,0
3334,619,Taichung,Female,41,5,92467.58,?,1,0,38270.47,0
3834,609,Taichung,Male,38,?,140752.06,2,?,?,171430.16,0
7669,526,Taichung,?,?,?,133845.28,2,1,?,?,0
8390,743,?,Male,?,6,?,2,1,?,129740.11,0
2209,728,?,Female,46,2,109705.52,1,?,0,20276.87,1
3879,526,Taichung,Female,32,6,131938.92,2,?,1,?,0
9548,626,Taipei,?,34,3,?,2,1,?,37870.29,0
3489,587,Tainan,?,35,3,83286.56,1,?,0,125553.52,0
2221,714,?,?,49,?,140510.89,1,1,?,141914.94,0
8798,?,Taipei,Male,?,8,0,1,0,0,125110.02,0
4652,524,Taichung,Female,25,7,131402.21,1,0,0,?,0
6128,759,Taipei,?,33,2,0,2,1,?,56583.88,0
7439,528,Taipei,?,32,4,85615.66,?,1,0,156192.43,0
4222,701,?,Male,23,5,?,2,?,?,76611.33,0
5572,684,?,Female,38,3,134168.5,3,1,0,?,1
7595,502,Taipei,Male,?,8,0,2,?,1,?,0
1082,461,Tainan,Female,35,8,0,1,1,0,132295.95,0
1953,624,?,Male,27,?,?,?,?,1,4470.52,0
9016,573,Tainan,?,?,?,?,2,0,?,14479.29,0
2377,?,Tainan,?,?,?,?,2,1,?,18210.36,0
3820,553,Taichung,?,46,3,?,?,?,?,112549.99,1
9289,?,Taichung,Female,36,9,81231.85,2,1,?,196731.08,0
7767,643,Tainan,?,35,2,?,?,?,0,?,0
5431,714,Taipei,Female,?,?,0,?,?,0,166335,0
5591,775,?,Male,?,10,60205.2,2,1,0,?,0
8654,?,Taipei,Male,?,?,0,?,?,?,122449.18,0
2958,?,?,?,41,10,?,1,1,?,?,1
3502,?,Taichung,Female,?,10,?,?,0,0,136983.77,0
9270,642,Taipei,?,?,4,125476.31,1,1,?,91775.51,0
4112,691,?,Male,40,1,0,2,?,1,?,0
6393,611,?,Female,28,?,96381.68,?,1,0,181419.29,0
4669,445,?,Male,31,7,?,1,1,1,?,0
8955,664,Taipei,Male,54,8,0,1,1,1,162719.69,1
3236,684,Tainan,Male,?,?,?,?,?,1,190263.78,0
9088,?,Taipei,Male,35,3,0,2,?,1,95623.28,0
7158,558,?,Male,32,10,?,1,1,?,190019.61,0
6579,850,Taipei,Female,?,?,0,2,1,?,?,0
3463,428,?,?,62,?,107735.93,?,0,1,?,0
3357,687,Taichung,?,41,?,?,2,?,1,?,0
2845,?,?,Male,?,2,132164.26,?,?,?,164815.59,0
2946,835,?,?,20,4,?,1,0,0,180197.74,1
7808,608,Taichung,Male,?,?,?,?,?,1,36639.25,0
876,501,Taipei,?,39,?,?,1,0,0,182025.95,0
6638,850,Taipei,Male,36,3,0,2,1,0,195033.07,0
3365,673,Taipei,Male,47,1,0,2,0,0,?,0
33,553,Taichung,Male,?,9,?,2,?,0,81898.81,0
9468,?,Tainan,Male,?,1,82729.49,1,1,0,?,0
5714,537,?,Male,47,?,0,2,0,1,25482.62,0
4308,?,Tainan,Male,46,9,?,1,1,1,14725.36,0
8901,?,Taipei,Female,71,?,0,?,1,?,?,0
1693,?,?,?,23,?,113758.48,?,?,?,84077.6,0
6064,?,Taipei,?,?,7,117687.35,1,1,1,159344.43,0
6477,?,Taipei,Male,?,?,?,2,?,?,173321.65,0
6997,623,?,Female,50,?,87116.71,?,?,1,?,0
6095,589,?,Female,31,10,110635.32,?,?,0,148218.86,0
7807,?,?,Female,25,?,?,?,?,?,90162.35,0
4269,753,?,?,46,8,?,3,?,0,90747.94,1
9347,716,Taipei,Male,41,9,0,1,1,?,?,0
4430,626,?,Male,?,7,141074.59,?,?,0,52795.56,1
1854,730,Taipei,Female,41,4,167545.32,1,?,0,128246.81,0
4635,?,Tainan,Female,45,?,0,1,1,?,38276.84,1
833,732,?,Female,29,?,154333.82,?,1,?,138527.56,0
231,?,Taipei,Male,72,1,0,2,?,1,?,0
6456,711,Taipei,?,29,9,0,?,0,?,3234.8,0
8054,?,Taichung,?,?,3,185379.02,1,1,?,64679.07,0
9374,641,?,Female,36,1,0,2,1,?,102021.39,0
9363,684,Taipei,?,35,3,137179.39,?,?,1,37264.11,0
474,785,Taipei,Male,28,8,0,?,1,?,77231.27,0
531,519,Tainan,?,57,2,119035.35,2,1,1,29871.79,0
6490,?,Taipei,Female,31,3,162701.65,2,?,?,126794.56,0
1089,850,Tainan,?,22,2,0,?,?,?,9684.52,0
2589,741,?,Male,32,5,?,1,1,1,64839.23,0
1680,?,Taipei,?,42,1,?,1,0,?,?,0
6175,608,Taichung,Male,26,?,106648.98,?,?,?,7063.6,0
4245,?,Taichung,Male,?,1,91869.69,1,?,1,?,0
9130,838,?,Female,40,?,61671.19,1,?,1,?,1
6593,685,Taipei,Female,33,6,0,2,0,1,186785.01,0
1484,?,Taipei,Male,36,?,104077.19,2,?,1,68594,0
3856,708,Taichung,Male,?,3,151691.44,?,1,?,172810.51,0
423,535,Taichung,Male,40,7,?,1,1,?,8128.32,1
6359,652,Taipei,?,32,2,0,?,?,0,54628.11,0
3778,?,Taipei,Female,31,2,147674.26,1,1,1,?,0
420,605,?,Female,28,6,0,2,0,0,159508.52,0
2259,466,?,?,36,5,119540.15,?,0,1,?,0
5205,430,Taipei,Female,33,?,0,1,?,1,?,0
4608,?,?,Male,51,3,?,1,1,?,?,1
1276,719,Taipei,?,?,9,146605.27,1,1,1,77119.45,0
369,636,?,Male,?,2,40105.51,?,0,1,53512.16,0
1226,707,Tainan,Female,53,6,109663.47,1,1,?,52110.45,0
1833,620,Taipei,Male,22,0,0,1,1,0,?,0
5713,660,?,Male,35,9,113948.58,1,1,0,?,1
7098,754,Tainan,Female,50,?,146777.44,?,0,?,150685.52,0
8171,?,?,Male,61,?,?,1,0,?,?,1
9062,?,?,Female,?,1,125877.65,2,1,1,107841.77,0
5373,598,Tainan,?,39,5,0,2,?,1,83103.46,0
3705,604,?,?,34,7,0,2,1,0,?,0
1751,601,Taichung,Female,?,7,?,2,1,1,153012.13,0
6803,662,Taipei,Male,32,?,?,2,0,0,?,0
8836,?,Tainan,?,34,?,?,?,1,1,66695.71,0
8788,689,Tainan,Male,73,1,108555.07,1,0,?,?,0
8267,560,Taipei,Female,?,1,0,2,1,0,?,0
1850,581,Tainan,Female,29,?,0,2,1,0,46735.19,0
3215,572,?,?,33,9,68193.72,?,?,?,?,0
2498,613,Taipei,?,?,3,?,2,?,1,149613.77,0
3431,625,Taipei,Male,?,1,177069.24,?,?,1,96088.54,0
1148,?,?,?,?,5,101713.84,3,1,0,?,0
6589,539,?,Male,28,5,0,2,?,0,?,0
363,?,Taipei,Female,50,9,102535.57,?,?,1,189543.19,0
3572,?,Taichung,?,36,6,?,2,?,?,122433.09,0
2106,492,Taipei,Female,31,?,0,2,?,1,49463.44,0
8453,744,Tainan,Female,?,1,0,3,1,1,177431.59,1
8205,724,Taipei,Female,34,3,132352.69,1,?,0,?,0
8803,?,Tainan,Female,40,7,0,?,1,0,141652.2,0
1400,517,Tainan,Female,29,?,0,?,1,0,103402.88,0
2023,?,Taichung,Male,24,4,?,2,1,0,80241.14,0
8939,?,?,Male,47,?,107604.66,?,1,1,80149.27,0
5392,639,Tainan,Female,27,8,?,2,?,?,6251.3,0
8275,748,Taichung,Female,31,1,99557.94,1,1,0,199255.32,0
3450,?,Taichung,Male,49,10,129164.88,?,?,1,193266.72,0
2888,?,?,Female,26,1,?,?,?,?,?,0
5217,?,?,Male,43,3,?,?,?,1,104769.96,0
688,769,Taichung,Female,45,5,126674.81,1,?,0,124118.71,1
4029,?,Taichung,Female,?,8,?,?,1,0,70127.93,0
4055,?,Taipei,Female,?,3,115895.22,?,1,0,4176.17,1
8708,443,?,Female,35,?,108308,1,1,0,129031.19,1
4440,613,Taipei,Female,?,7,105627.95,1,1,1,36560.51,0
4643,446,Taichung,Male,25,?,136202.78,1,1,?,176743.51,0
1767,636,Taipei,Female,?,3,?,2,1,?,44756.25,0
2577,645,?,Male,?,4,59893.85,2,1,0,43999.64,0
3320,430,Taipei,Male,?,1,?,1,0,?,?,0
6890,473,Taipei,?,25,6,110666.42,2,?,?,46758.42,0
733,657,?,?,?,?,125167.02,1,0,?,98820.39,0
583,?,Tainan,?,57,3,0,2,0,1,?,0
4449,?,?,Female,40,?,89994.71,?,0,?,?,0
2214,?,?,Female,41,?,?,?,?,1,?,1
3974,711,Tainan,Male,38,3,128718.78,?,0,?,114793.45,0
3804,?,Taichung,?,?,4,124425.99,1,0,?,118545.49,1
8263,737,Taipei,Female,33,?,0,?,?,0,115115.32,0
2434,759,Tainan,Female,74,6,128917.84,1,?,?,?,0
1903,773,?,Female,?,?,0,1,?,?,98820.09,0
2246,625,Taipei,Female,58,?,53772.73,1,1,1,192072.1,1
959,531,Tainan,Male,27,?,132576.25,?,0,0,7222.92,0
7720,?,Taichung,Male,?,1,53013.29,?,?,1,?,0
4996,807,Taipei,Female,36,4,?,?,0,1,147007.33,0
5183,?,?,?,31,2,57530.06,1,1,1,?,1
616,727,?,Female,31,0,0,1,1,?,121751.04,1
5577,566,?,?,65,4,120100.41,?,?,?,?,1
8258,571,Taipei,Male,40,5,0,2,0,0,72849.29,0
1582,?,Taichung,Female,34,7,131082.17,2,1,?,?,0
2002,?,?,?,27,?,?,?,1,1,76889.79,0
5987,527,?,Female,35,8,?,1,1,0,?,1
3536,?,Tainan,Male,37,5,94901.09,1,1,1,?,0
4079,656,Tainan,?,47,1,?,?,?,1,197961.93,0
9730,651,Taipei,Male,23,?,0,2,1,?,170099.23,0
3129,832,Tainan,Female,34,?,138190.13,2,0,1,146511.2,0
5529,645,?,Male,32,4,0,2,0,?,97628.08,0
1975,694,Taipei,?,33,4,129731.64,2,?,?,178123.86,0
687,?,Taipei,Female,?,2,112212.14,2,?,1,181600.72,0
7198,707,Taipei,Female,42,10,0,2,1,1,152944.39,0
6460,606,?,Male,45,?,?,1,1,1,93707.8,0
3122,634,?,Male,27,3,107027.52,1,1,?,?,0
5770,570,?,Female,29,0,0,?,1,0,37092.43,0
9233,?,Taipei,Female,49,?,?,3,1,1,89729.3,1
9106,?,?,?,31,?,100082.14,1,0,1,49809.88,0
2330,850,Taipei,Male,?,?,162442.35,1,1,?,183566.78,0
5418,588,Taipei,Male,32,1,?,?,1,1,?,0
3619,489,?,Female,46,8,92060.06,?,1,0,147222.95,1
604,566,Taipei,Male,30,5,?,1,1,0,54926.51,1
982,?,Taichung,?,44,0,?,?,0,0,151083.8,0
6656,?,Taipei,Male,?,?,85304.27,1,?,1,58076.52,0
6643,589,?,?,?,6,?,1,0,1,?,0
8037,555,?,Male,21,1,0,2,?,0,?,0
3683,?,Tainan,Male,44,8,0,2,1,?,15627.51,0
4983,615,Taipei,Male,?,7,?,2,?,?,156346.84,0
9612,608,?,Male,37,2,130461.02,1,1,0,21967.15,0
7465,768,?,?,37,9,108308.11,1,?,0,41788.25,1
9191,?,?,Female,46,8,0,2,?,?,133059.15,0
6353,741,Taipei,Male,38,9,0,2,?,?,14379.01,0
2090,679,Taipei,Female,?,1,0,2,?,?,?,0
4838,803,Taipei,Male,28,?,0,?,1,0,?,0
9503,790,Tainan,Male,29,?,?,2,?,1,189777.66,0
7784,437,Taipei,Female,43,6,0,?,1,0,148330.97,1
4086,?,?,Male,34,?,134007.9,1,1,1,?,0
9886,670,Taipei,Male,?,?,?,?,1,?,39451.09,0
7420,748,?,Female,?,3,103499.09,2,0,0,38153.19,0
8595,722,Tainan,Male,37,?,0,?,1,0,31921.95,0
7997,?,?,Female,22,?,?,?,1,1,?,0
1934,666,Taichung,Male,74,7,105102.5,1,1,1,46172.47,0
8151,760,Taichung,Male,29,?,103607.24,?,0,?,86334.64,0
4438,736,Taipei,?,24,0,0,?,1,0,109355.73,1
7445,742,?,Female,29,?,?,2,1,1,180066.59,0
4938,577,?,?,36,3,121092.47,2,?,?,143783.46,0
6660,668,Taichung,Male,39,4,?,1,1,0,38466.39,0
2553,?,?,Female,46,7,81742.84,2,?,0,?,0
8533,585,Taipei,Female,35,2,0,2,1,0,98621.04,1
1949,680,Tainan,Male,35,9,0,2,0,0,?,0
4977,?,?,Female,?,?,144351.86,1,1,?,116613.26,0
9239,773,Taipei,Female,50,?,0,2,1,0,?,0
4441,?,Taipei,?,32,9,100606.02,1,?,0,165693.06,0
4497,701,Taipei,Female,42,6,86167.82,1,1,0,153342.38,0
3369,630,?,?,67,5,0,?,?,?,27330.27,0
5958,612,Taichung,Male,76,6,?,?,?,1,191393.26,0
3646,?,?,Male,55,3,?,1,0,1,13288.46,1
5522,815,Taipei,Male,?,1,166115.42,1,1,0,?,0
5400,?,Tainan,Male,35,?,102918.38,1,1,1,45959.86,0
1601,517,?,Male,28,2,115062.61,1,?,?,?,0
5895,583,Taipei,Male,?,?,?,?,1,0,?,0
9290,561,Taipei,?,31,1,?,2,?,1,65234.6,0
4702,652,Taipei,?,27,10,107303.72,?,0,0,?,0
8928,626,Taipei,?,39,0,0,?,1,1,?,0
6087,535,?,Male,37,3,?,2,1,1,9241.52,0
6804,568,?,Female,44,7,?,2,?,?,62370.67,1
8882,744,Taipei,?,?,?,43504.42,?,?,1,?,0
8860,?,Taipei,Female,32,?,0,2,1,?,60907.49,0
2854,?,Taipei,Male,?,?,199689.49,1,1,1,24207.86,1
4258,?,Taipei,?,29,?,0,1,?,1,24865.54,0
4355,558,Tainan,Male,45,?,0,?,1,?,131807.14,0
437,?,Taichung,Female,30,4,?,2,1,0,?,0
8597,709,?,?,32,2,0,2,0,0,109681.29,0
4443,?,Taipei,Male,38,1,?,?,?,1,?,0
2074,?,Tainan,Female,?,2,?,2,1,1,95794.98,0
8529,?,Tainan,?,?,?,0,2,0,0,9541.15,0
7276,669,Taipei,Female,42,9,0,2,?,?,135630.32,0
5477,?,?,Male,47,1,109876.82,?,1,0,?,1
9864,757,?,?,43,?,?,?,?,1,3497.43,1
4945,630,?,Male,53,?,138053.67,1,?,1,?,0
7459,728,?,Female,43,?,?,1,1,1,120088.17,0
8191,?,Taipei,?,47,2,0,2,?,?,151375.73,0
8437,?,Tainan,?,40,7,0,?,?,0,45038.74,0
7769,601,Tainan,?,20,9,122446.61,2,?,0,86791.9,0
6196,?,Taipei,Female,41,7,0,?,?,?,3756.65,0
1923,625,Taipei,?,36,9,108546.16,?,1,0,133807.77,1
5275,622,Taipei,Male,43,8,0,2,1,0,100618.17,0
3819,725,Taipei,Female,44,?,?,1,0,1,93777.61,0
6035,?,Tainan,Male,?,8,?,2,0,?,76259.23,0
174,578,?,Male,30,?,169462.09,1,1,?,112187.11,0
283,479,Taichung,Male,35,4,138718.92,1,?,?,?,1
6558,504,Tainan,Male,40,5,0,2,0,?,146703.36,0
1602,834,?,Female,49,?,160602.25,2,?,0,?,0
3120,680,?,Female,51,5,143139.87,1,0,0,47795.43,1
3745,?,Taichung,?,37,3,116509.99,1,1,1,?,1
2206,509,?,?,38,?,0,1,0,?,168460.12,0
7225,751,Tainan,Female,34,8,127095.14,2,0,0,?,0
220,592,Taipei,?,54,8,0,1,1,?,?,1
8981,650,?,?,35,?,165982.43,2,?,1,?,0
9994,644,Taipei,Male,28,7,155060.41,?,1,0,29179.52,0
4962,689,Taichung,Male,45,0,130170.82,2,1,?,150856.38,0
2822,714,Tainan,Female,33,?,?,?,1,1,49672.01,0
4761,850,Taipei,Male,?,1,?,1,1,0,174183.44,0
3332,?,?,?,34,5,?,1,?,0,165562.84,0
854,653,?,?,43,6,0,?,1,1,7330.59,0
8284,664,Taipei,?,57,1,?,2,1,1,56562.57,0
1535,573,?,Female,47,4,152522.47,1,0,?,164038.07,1
6198,?,Taichung,?,54,2,?,1,1,0,187597.98,1
2321,593,Taichung,Female,?,5,?,1,1,1,125079.65,0
8441,663,?,Female,?,8,96769.04,?,1,1,36864.05,0
8471,662,Taipei,Male,26,0,0,2,0,1,72929.96,0
6876,?,?,?,57,7,72092.95,4,0,1,113228.82,1
406,718,?,Male,36,9,0,1,?,0,?,0
4903,652,Taipei,Male,30,2,?,2,?,1,152210.81,0
9545,648,Taichung,?,37,7,138503.51,2,1,0,?,0
7467,700,Taichung,?,30,?,116377.48,1,1,?,134417.31,0
10,684,?,?,27,?,134603.88,1,1,?,71725.73,0
3426,769,Taichung,Male,43,?,110182.54,?,1,?,87537.32,0
1893,634,?,Female,31,?,?,1,?,0,196021.73,0
9057,765,Taichung,Female,?,?,119492.88,2,0,1,?,1
2593,?,Taichung,Male,40,6,47869.69,2,1,1,155061.97,0
7355,?,Taichung,Female,?,?,102452.71,1,?,?,?,0
6707,662,Taipei,Male,64,0,98848.19,1,0,1,?,0
327,?,Taipei,?,35,?,0,2,?,0,?,0
4418,?,Tainan,?,27,?,153325.1,1,?,?,?,0
6949,?,Tainan,Female,33,?,161801.47,?,0,1,153288.97,1
6420,729,?,Male,44,6,0,2,?,0,151733.43,0
8673,706,Taipei,Male,38,1,0,2,1,0,122379.54,0
6621,732,?,Male,?,?,0,?,1,?,?,0
9386,?,?,Male,?,?,?,2,1,1,1787.85,0
7612,751,?,Male,38,7,0,?,0,?,90839.61,0
1393,?,?,Male,45,8,88656.37,2,1,0,116547.31,0
829,630,Taichung,Female,?,2,?,2,1,?,131167.98,0
3193,554,Tainan,Male,?,8,?,2,1,1,116747.62,0
5498,774,Tainan,Female,?,8,117152.3,1,0,0,101828.39,0
1545,?,?,Male,?,?,0,2,1,1,36202.74,0
5960,719,?,Female,33,7,0,2,1,0,20016.59,0
8093,?,?,?,?,1,142557.11,1,?,1,172497.73,0
2038,668,Tainan,Female,24,?,173962.32,1,0,0,106457.11,1
9352,718,Taichung,?,?,?,123204.88,1,1,1,?,0
5102,622,Tainan,?,?,2,0,2,?,1,33277.31,0
2878,657,?,?,67,5,119785.47,2,1,?,?,0
1621,712,Taichung,Male,?,1,141749.74,2,0,?,?,0
6448,619,Tainan,Female,31,3,?,1,0,1,61531.86,0
2252,677,Tainan,Female,25,8,130866.19,1,?,?,?,0
2306,?,Taipei,Male,29,0,0,1,1,0,142516.35,0
9412,?,Taichung,Female,40,4,78119.59,4,?,?,119259.34,1
3853,746,Taipei,Male,36,9,127157.04,?,1,?,?,0
8014,650,Taipei,?,?,?,84906.45,?,1,0,?,0
2799,579,?,Male,?,6,150329.15,1,1,?,?,0
7923,679,Tainan,Male,39,?,?,2,1,0,12266.06,0
64,?,Tainan,Male,56,?,78707.16,?,1,1,99398.36,0
4636,?,Taipei,Female,?,2,167733.51,2,1,?,65222.48,0
7712,612,Taichung,Male,46,9,?,1,1,?,?,1
6817,559,Taipei,Male,?,5,162702.35,1,?,?,150548.5,1
3721,473,?,?,40,8,152576.25,?,1,0,?,0
7616,590,Tainan,?,37,6,169902.92,1,1,1,128256.18,0
6260,585,?,Female,28,9,135337.49,2,1,?,40385.61,0
856,?,Tainan,Male,32,4,0,2,?,?,167848.02,0
6263,513,Taipei,Male,44,?,63562.02,2,?,1,52629.73,1
94,769,Taipei,?,29,8,0,2,?,1,172290.61,0
7014,748,Taipei,?,?,8,0,?,1,0,53584.03,0
7918,613,Taichung,?,?,?,126265.88,2,0,0,15859.95,0
8805,765,Taipei,Male,?,2,0,2,0,1,?,0
4297,775,?,Male,40,?,126212.64,1,?,0,?,0
4839,556,Taipei,Female,?,9,?,1,0,0,17992.94,0
9705,625,Taipei,Male,?,9,0,?,1,?,157072.91,0
4550,537,Taipei,Male,59,9,0,2,0,?,103799.77,1
4633,753,Taipei,Female,43,?,?,2,1,0,?,0
4193,632,Taipei,?,60,2,0,2,?,1,2085.32,0
3801,?,Taipei,Female,28,2,?,?,1,1,38773.74,0
2144,819,Taipei,Male,?,?,122334.26,2,1,1,181507.44,0
5805,625,Taichung,Female,?,5,86147.46,2,1,0,163440.8,1
7994,?,?,?,33,4,152805.05,1,1,?,?,0
8916,606,Taipei,Male,36,1,155655.46,1,1,1,192387.51,1
2771,?,Taipei,Female,32,5,0,?,1,1,75465.41,0
6891,490,Taipei,Male,?,?,0,?,?,0,171060.01,1
5748,542,Tainan,?,34,8,108653.93,1,0,1,144725.14,0
7814,684,Taichung,?,?,3,81245.79,1,1,0,?,1
1711,828,Tainan,?,28,?,?,?,1,?,?,0
6046,549,?,?,37,?,?,2,1,?,?,0
6205,498,?,Male,33,?,198113.86,1,1,?,69664.35,0
5111,?,Taipei,Female,?,8,74963.5,1,1,1,?,0
5815,?,Taichung,Female,40,?,133245.52,2,1,?,?,0
7704,?,Taichung,Female,48,2,127924.25,2,?,0,32202.61,0
181,850,Tainan,Female,45,2,122311.21,?,1,1,?,0
225,?,Taichung,Male,?,6,?,1,1,1,108872.45,1
9832,?,Taichung,Female,?,1,156848.13,?,1,1,99475.95,1
672,?,Taipei,Male,42,9,0,2,0,1,58137.42,0
9636,547,Taipei,?,49,?,?,?,0,0,?,1
3314,684,?,Male,?,?,0,2,1,1,?,0
4365,523,?,Male,27,?,?,2,?,?,?,0
5712,?,?,Female,35,2,104508.1,1,?,1,147636.46,0
6906,?,Taipei,Female,35,1,110752.15,2,1,1,?,0
5352,558,Taichung,?,41,2,?,1,?,1,111184.67,0
7971,850,Taipei,?,30,?,?,1,1,?,?,0
3229,583,Taipei,Female,29,?,0,2,?,1,?,0
9160,609,Taipei,Male,32,7,118520.41,1,0,0,3815.48,0
7643,811,Taipei,Male,40,?,101514.89,1,?,?,121765,0
4556,?,Tainan,Female,35,?,0,1,1,0,25488.43,1
4095,513,Taipei,Male,29,?,?,2,?,1,?,0
9569,593,Taipei,?,?,1,0,2,0,?,9984.4,0
8270,611,Taipei,Female,53,7,0,2,0,1,156495.39,1
5736,585,Tainan,Female,44,4,0,?,?,?,101728.46,0
7021,651,?,Male,28,7,0,2,1,0,?,0
2082,456,Taichung,Male,32,?,?,1,1,1,125167.92,0
3026,759,Taipei,?,39,6,?,2,?,?,140497.67,0
3932,706,Taipei,Female,35,8,178032.53,1,0,1,?,0
1630,736,Taichung,Male,46,5,130812.91,1,1,1,77981.54,1
9210,560,?,Male,?,1,116084.32,1,1,0,89734.7,0
328,?,Taipei,?,46,9,95441.27,1,1,0,108761.05,1
3091,734,Tainan,Female,43,?,55853.33,2,0,1,?,1
9044,727,Taichung,Male,?,5,80615.46,?,0,0,180962.32,0
6526,?,?,Male,34,4,106328.08,1,1,?,?,0
3002,?,Tainan,?,?,?,0,?,1,1,66406.37,0
3401,?,Taipei,Male,31,3,78990.15,1,?,1,?,0
3935,581,Tainan,?,46,?,0,?,1,0,?,0
6720,650,?,Female,?,4,?,2,?,0,186275.7,0
7975,?,?,Male,50,2,119655.77,1,?,1,?,1
1769,760,Tainan,Male,28,1,141038.57,2,?,0,16287.38,0
256,?,?,?,41,0,?,?,0,1,?,0
8919,641,Taipei,?,52,4,0,1,?,0,?,1
2501,711,Taipei,?,?,10,0,2,?,0,53311.78,0
1507,?,Taipei,Male,27,10,0,2,0,0,13007.89,0
2561,650,Tainan,Female,30,?,0,?,?,?,67997.13,1
6411,689,Tainan,Female,63,1,0,?,?,1,186526.12,0
1823,?,Tainan,?,31,4,91292.7,1,?,?,162149.07,0
7285,?,Tainan,Male,35,?,97585.32,?,?,0,57213.46,0
5786,753,Taipei,?,?,4,?,2,?,1,?,0
603,687,Taipei,Female,72,9,?,1,0,?,69829.4,0
8867,526,?,Male,34,3,?,1,?,1,?,0
5444,701,Tainan,Male,?,1,103421.32,?,0,1,76304.73,0
9411,640,?,?,46,?,107978.4,2,?,0,155876.06,0
721,672,Tainan,?,56,2,209767.31,?,1,1,150694.42,1
5359,658,Taipei,Male,?,7,0,2,1,0,48378.4,0
8545,?,Taipei,Female,46,7,52016.08,2,1,1,72993.65,0
4578,?,Taichung,Male,?,3,119688.81,1,1,0,137041.26,0
7676,?,Tainan,?,?,5,?,?,?,?,81298.09,0
4420,587,?,Female,32,3,?,2,?,?,?,0
3159,643,Taipei,Female,31,3,167949.48,1,?,0,143162.34,0
1754,?,Tainan,Female,?,?,101126.66,2,0,?,?,0
3240,762,?,Female,19,6,?,2,1,0,55500.17,0
7393,596,Tainan,?,?,?,0,2,1,1,?,0
3302,653,Taipei,Male,?,5,118838.75,1,?,1,52820.13,0
5178,591,Tainan,?,?,5,107812.67,1,0,1,162501.83,1
6761,?,Taipei,?,41,5,0,1,0,?,88279.6,0
2286,630,Taichung,?,?,3,129370.91,?,?,1,47775.34,1
1936,523,Taipei,Male,39,3,0,?,1,?,6726.53,0
3178,528,Taipei,Female,27,7,176227.07,2,0,?,139481.53,0
3083,483,?,Female,?,5,136836.49,?,1,?,192359.9,1
5060,?,Taipei,Male,?,4,0,2,1,0,139953.94,0
7063,597,Taipei,Female,41,?,145809.53,2,1,1,52319.26,0
8382,?,?,?,36,2,?,2,1,?,?,0
7057,725,Taipei,Male,?,8,0,?,?,1,?,0
8801,?,Taipei,?,37,9,?,?,1,1,146411.6,0
1998,672,Taipei,?,34,1,142151.75,2,1,1,?,0
792,611,Taipei,Male,?,3,0,2,1,?,142917.54,0
8754,795,?,Male,?,?,?,1,1,1,?,0
962,?,Tainan,Male,35,4,?,1,?,?,?,0
5501,681,Taipei,Male,47,9,97023.21,1,1,?,?,0
2123,?,Tainan,?,?,9,178095.55,?,0,0,47247.56,0
6058,742,Taipei,Male,31,4,105239.1,1,?,1,19700.24,0
5717,?,Taichung,?,?,?,117524.72,2,?,1,?,0
2175,?,Taipei,Male,?,4,139848.17,?,1,0,164696.27,0
7476,698,Taipei,Male,31,1,?,?,?,0,?,0
7935,629,Tainan,Male,31,6,132876.55,?,1,1,130862.11,0
6577,823,Taipei,Male,37,?,164858.18,1,1,1,173516.71,0
9973,?,?,?,?,?,155739.76,1,?,0,171552.02,0
5318,700,?,Male,37,?,135179.49,1,1,0,160670.37,0
1898,673,Tainan,Female,?,?,?,2,0,0,?,0
9807,658,?,Male,35,9,?,1,?,1,68141.92,0
9727,773,Tainan,?,43,?,138150.57,?,1,?,?,0
379,?,Tainan,Female,?,?,34013.63,1,1,?,19570.63,0
6154,550,?,Male,31,?,?,2,1,1,122221.71,0
9914,718,Taipei,Female,44,1,133866.22,?,?,?,139049.24,0
5574,681,Taipei,Male,?,?,0,1,1,0,66367.33,0
5964,850,?,?,40,7,?,1,?,1,747.88,0
9321,?,Taipei,?,?,?,0,?,1,1,2382.61,0
9982,498,Taichung,Male,42,?,?,1,1,?,?,1
4248,?,?,?,54,?,?,?,?,1,?,0
3963,712,?,Male,33,?,?,1,1,0,3061,0
1321,?,Taipei,?,?,7,?,2,1,1,177624.01,0
995,838,Tainan,Male,43,?,?,?,?,0,145765.83,0
3171,850,?,Female,35,2,80931.75,1,0,0,?,1
9944,?,Tainan,Male,23,?,0,1,1,1,6847.73,0
9425,689,?,Female,?,1,0,?,1,1,119446.64,0
1138,583,Taipei,Female,42,4,0,2,1,0,?,0
9794,772,Taichung,?,42,?,101979.16,?,1,?,?,0
6080,609,Taichung,Male,?,9,103837.75,1,?,1,?,0
6626,657,Tainan,?,41,6,?,1,1,0,17536.82,0
